"Location","Year","Series","Series Code","Permits"
"PRINCETON TOWNSHIP",2006,"Total Units",1.0,9.0
"PRINCETON TOWNSHIP",2007,"Total Units",1.0,5.0
"PRINCETON TOWNSHIP",2008,"Total Units",1.0,3.0
"PRINCETON TOWNSHIP",2009,"Total Units",1.0,1.0
"PRINCETON TOWNSHIP",2010,"Total Units",1.0,1.0
"PRINCETON TOWNSHIP",2011,"Total Units",1.0,0
"PRINCETON TOWNSHIP",2012,"Total Units",1.0,2.0
"PRINCETON TOWNSHIP",2013,"Total Units",1.0,1.0
"PRINCETON TOWNSHIP",2014,"Total Units",1.0,2.0
"PRINCETON TOWNSHIP",2015,"Total Units",1.0,1.0
"PRINCETON TOWNSHIP",2016,"Total Units",1.0,5.0
"PRINCETON TOWNSHIP",2017,"Total Units",1.0,3.0
"PRINCETON TOWNSHIP",2018,"Total Units",1.0,6.0
"PRINCETON TOWNSHIP",2019,"Total Units",1.0,6.0
"PRINCETON TOWNSHIP",2000,"Units in Single-Family Structures",2.0,14.0
"PRINCETON TOWNSHIP",2001,"Units in Single-Family Structures",2.0,16.0
"PRINCETON TOWNSHIP",2002,"Units in Single-Family Structures",2.0,22.0
"PRINCETON TOWNSHIP",2003,"Units in Single-Family Structures",2.0,28.0
"PRINCETON TOWNSHIP",2004,"Units in Single-Family Structures",2.0,23.0
"PRINCETON TOWNSHIP",2005,"Units in Single-Family Structures",2.0,21.0
"PRINCETON TOWNSHIP",2006,"Units in Single-Family Structures",2.0,9.0
"PRINCETON TOWNSHIP",2007,"Units in Single-Family Structures",2.0,5.0
"PRINCETON TOWNSHIP",2008,"Units in Single-Family Structures",2.0,3.0
"PRINCETON TOWNSHIP",2009,"Units in Single-Family Structures",2.0,1.0
"PRINCETON TOWNSHIP",2010,"Units in Single-Family Structures",2.0,1.0
"PRINCETON TOWNSHIP",2011,"Units in Single-Family Structures",2.0,0
"PRINCETON TOWNSHIP",2012,"Units in Single-Family Structures",2.0,2.0
"PRINCETON TOWNSHIP",2013,"Units in Single-Family Structures",2.0,1.0
"PRINCETON TOWNSHIP",2014,"Units in Single-Family Structures",2.0,2.0
"PRINCETON TOWNSHIP",2015,"Units in Single-Family Structures",2.0,1.0
"PRINCETON TOWNSHIP",2016,"Units in Single-Family Structures",2.0,5.0
"PRINCETON TOWNSHIP",2017,"Units in Single-Family Structures",2.0,3.0
"PRINCETON TOWNSHIP",2018,"Units in Single-Family Structures",2.0,6.0
"PRINCETON TOWNSHIP",2019,"Units in Single-Family Structures",2.0,6.0
"PRINCETON TOWNSHIP",2000,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2001,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2002,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2003,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2004,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2005,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2006,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2007,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2008,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2009,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2010,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2011,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2012,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2013,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2014,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2015,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2016,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2017,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2018,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2019,"Units in All Multi-Family Structures",3.0,0
"PRINCETON TOWNSHIP",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"PRINCETON TOWNSHIP",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRINCETON TOWNSHIP",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRINCETON TOWNSHIP",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2000,"Total Units",1.0,275.0
"PRIOR LAKE",2001,"Total Units",1.0,374.0
"PRIOR LAKE",2002,"Total Units",1.0,739.0
"PRIOR LAKE",2003,"Total Units",1.0,516.0
"PRIOR LAKE",2004,"Total Units",1.0,300.0
"PRIOR LAKE",2005,"Total Units",1.0,196.0
"PRIOR LAKE",2006,"Total Units",1.0,218.0
"PRIOR LAKE",2007,"Total Units",1.0,116.0
"PRIOR LAKE",2008,"Total Units",1.0,96.0
"PRIOR LAKE",2009,"Total Units",1.0,62.0
"PRIOR LAKE",2010,"Total Units",1.0,142.0
"PRIOR LAKE",2011,"Total Units",1.0,105.0
"PRIOR LAKE",2012,"Total Units",1.0,176.0
"PRIOR LAKE",2013,"Total Units",1.0,189.0
"PRIOR LAKE",2014,"Total Units",1.0,125.0
"PRIOR LAKE",2015,"Total Units",1.0,124.0
"PRIOR LAKE",2016,"Total Units",1.0,168.0
"PRIOR LAKE",2017,"Total Units",1.0,253.0
"PRIOR LAKE",2018,"Total Units",1.0,182.0
"PRIOR LAKE",2019,"Total Units",1.0,197.0
"PRIOR LAKE",2000,"Units in Single-Family Structures",2.0,251.0
"PRIOR LAKE",2001,"Units in Single-Family Structures",2.0,331.0
"PRIOR LAKE",2002,"Units in Single-Family Structures",2.0,474.0
"PRIOR LAKE",2003,"Units in Single-Family Structures",2.0,516.0
"PRIOR LAKE",2004,"Units in Single-Family Structures",2.0,300.0
"PRIOR LAKE",2005,"Units in Single-Family Structures",2.0,196.0
"PRIOR LAKE",2006,"Units in Single-Family Structures",2.0,164.0
"PRIOR LAKE",2007,"Units in Single-Family Structures",2.0,116.0
"PRIOR LAKE",2008,"Units in Single-Family Structures",2.0,96.0
"PRIOR LAKE",2009,"Units in Single-Family Structures",2.0,62.0
"PRIOR LAKE",2010,"Units in Single-Family Structures",2.0,142.0
"PRIOR LAKE",2011,"Units in Single-Family Structures",2.0,105.0
"PRIOR LAKE",2012,"Units in Single-Family Structures",2.0,176.0
"PRIOR LAKE",2013,"Units in Single-Family Structures",2.0,189.0
"PRIOR LAKE",2014,"Units in Single-Family Structures",2.0,125.0
"PRIOR LAKE",2015,"Units in Single-Family Structures",2.0,124.0
"PRIOR LAKE",2016,"Units in Single-Family Structures",2.0,114.0
"PRIOR LAKE",2017,"Units in Single-Family Structures",2.0,103.0
"PRIOR LAKE",2018,"Units in Single-Family Structures",2.0,182.0
"PRIOR LAKE",2019,"Units in Single-Family Structures",2.0,197.0
"PRIOR LAKE",2000,"Units in All Multi-Family Structures",3.0,24.0
"PRIOR LAKE",2001,"Units in All Multi-Family Structures",3.0,43.0
"PRIOR LAKE",2002,"Units in All Multi-Family Structures",3.0,265.0
"PRIOR LAKE",2003,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2004,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2005,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2006,"Units in All Multi-Family Structures",3.0,54.0
"PRIOR LAKE",2007,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2008,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2009,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2010,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2011,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2012,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2013,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2014,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2015,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2016,"Units in All Multi-Family Structures",3.0,54.0
"PRIOR LAKE",2017,"Units in All Multi-Family Structures",3.0,150.0
"PRIOR LAKE",2018,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2019,"Units in All Multi-Family Structures",3.0,0
"PRIOR LAKE",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"PRIOR LAKE",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,24.0
"PRIOR LAKE",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,24.0
"PRIOR LAKE",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"PRIOR LAKE",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2001,"Units in 5+ Unit Multi-Family Structures",6.0,43.0
"PRIOR LAKE",2002,"Units in 5+ Unit Multi-Family Structures",6.0,241.0
"PRIOR LAKE",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2006,"Units in 5+ Unit Multi-Family Structures",6.0,54.0
"PRIOR LAKE",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2016,"Units in 5+ Unit Multi-Family Structures",6.0,54.0
"PRIOR LAKE",2017,"Units in 5+ Unit Multi-Family Structures",6.0,150.0
"PRIOR LAKE",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"PRIOR LAKE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2000,"Total Units",1.0,108.0
"RAMSEY",2001,"Total Units",1.0,114.0
"RAMSEY",2002,"Total Units",1.0,211.0
"RAMSEY",2003,"Total Units",1.0,441.0
"RAMSEY",2004,"Total Units",1.0,570.0
"RAMSEY",2005,"Total Units",1.0,380.0
"RAMSEY",2006,"Total Units",1.0,176.0
"RAMSEY",2007,"Total Units",1.0,230.0
"RAMSEY",2008,"Total Units",1.0,75.0
"RAMSEY",2009,"Total Units",1.0,45.0
"RAMSEY",2010,"Total Units",1.0,60.0
"RAMSEY",2011,"Total Units",1.0,23.0
"RAMSEY",2012,"Total Units",1.0,294.0
"RAMSEY",2013,"Total Units",1.0,235.0
"RAMSEY",2014,"Total Units",1.0,66.0
"RAMSEY",2015,"Total Units",1.0,123.0
"RAMSEY",2016,"Total Units",1.0,86.0
"RAMSEY",2017,"Total Units",1.0,151.0
"RAMSEY",2018,"Total Units",1.0,313.0
"RAMSEY",2019,"Total Units",1.0,290.0
"RAMSEY",2000,"Units in Single-Family Structures",2.0,108.0
"RAMSEY",2001,"Units in Single-Family Structures",2.0,102.0
"RAMSEY",2002,"Units in Single-Family Structures",2.0,161.0
"RAMSEY",2003,"Units in Single-Family Structures",2.0,441.0
"RAMSEY",2004,"Units in Single-Family Structures",2.0,570.0
"RAMSEY",2005,"Units in Single-Family Structures",2.0,380.0
"RAMSEY",2006,"Units in Single-Family Structures",2.0,176.0
"RAMSEY",2007,"Units in Single-Family Structures",2.0,167.0
"RAMSEY",2008,"Units in Single-Family Structures",2.0,75.0
"RAMSEY",2009,"Units in Single-Family Structures",2.0,45.0
"RAMSEY",2010,"Units in Single-Family Structures",2.0,60.0
"RAMSEY",2011,"Units in Single-Family Structures",2.0,23.0
"RAMSEY",2012,"Units in Single-Family Structures",2.0,64.0
"RAMSEY",2013,"Units in Single-Family Structures",2.0,163.0
"RAMSEY",2014,"Units in Single-Family Structures",2.0,66.0
"RAMSEY",2015,"Units in Single-Family Structures",2.0,107.0
"RAMSEY",2016,"Units in Single-Family Structures",2.0,86.0
"RAMSEY",2017,"Units in Single-Family Structures",2.0,151.0
"RAMSEY",2018,"Units in Single-Family Structures",2.0,138.0
"RAMSEY",2019,"Units in Single-Family Structures",2.0,140.0
"RAMSEY",2000,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2001,"Units in All Multi-Family Structures",3.0,12.0
"RAMSEY",2002,"Units in All Multi-Family Structures",3.0,50.0
"RAMSEY",2003,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2004,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2005,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2006,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2007,"Units in All Multi-Family Structures",3.0,63.0
"RAMSEY",2008,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2009,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2010,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2011,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2012,"Units in All Multi-Family Structures",3.0,230.0
"RAMSEY",2013,"Units in All Multi-Family Structures",3.0,72.0
"RAMSEY",2014,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2015,"Units in All Multi-Family Structures",3.0,16.0
"RAMSEY",2016,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2017,"Units in All Multi-Family Structures",3.0,0
"RAMSEY",2018,"Units in All Multi-Family Structures",3.0,175.0
"RAMSEY",2019,"Units in All Multi-Family Structures",3.0,150.0
"RAMSEY",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2001,"Units in 2-unit Multi-Family Structures",4.0,4.0
"RAMSEY",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"RAMSEY",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0
"RAMSEY",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RAMSEY",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2002,"Units in 5+ Unit Multi-Family Structures",6.0,50.0
"RAMSEY",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2007,"Units in 5+ Unit Multi-Family Structures",6.0,63.0
"RAMSEY",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2012,"Units in 5+ Unit Multi-Family Structures",6.0,230.0
"RAMSEY",2013,"Units in 5+ Unit Multi-Family Structures",6.0,72.0
"RAMSEY",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2015,"Units in 5+ Unit Multi-Family Structures",6.0,16.0
"RAMSEY",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RAMSEY",2018,"Units in 5+ Unit Multi-Family Structures",6.0,175.0
"RAMSEY",2019,"Units in 5+ Unit Multi-Family Structures",6.0,150.0
"RANDOLPH",2000,"Total Units",1.0,1.0
"RANDOLPH",2001,"Total Units",1.0,2.0
"RANDOLPH",2002,"Total Units",1.0,4.0
"RANDOLPH",2003,"Total Units",1.0,4.0
"RANDOLPH",2004,"Total Units",1.0,6.0
"RANDOLPH",2005,"Total Units",1.0,4.0
"RANDOLPH",2006,"Total Units",1.0,2.0
"RANDOLPH",2007,"Total Units",1.0,1.0
"RANDOLPH",2008,"Total Units",1.0,0
"RANDOLPH",2009,"Total Units",1.0,0
"RANDOLPH",2010,"Total Units",1.0,0
"RANDOLPH",2011,"Total Units",1.0,0
"RANDOLPH",2012,"Total Units",1.0,0
"RANDOLPH",2013,"Total Units",1.0,0
"RANDOLPH",2014,"Total Units",1.0,0
"RANDOLPH",2015,"Total Units",1.0,0
"RANDOLPH",2016,"Total Units",1.0,0
"RANDOLPH",2017,"Total Units",1.0,0
"RANDOLPH",2018,"Total Units",1.0,0
"RANDOLPH",2019,"Total Units",1.0,0
"RANDOLPH",2000,"Units in Single-Family Structures",2.0,1.0
"RANDOLPH",2001,"Units in Single-Family Structures",2.0,2.0
"RANDOLPH",2002,"Units in Single-Family Structures",2.0,4.0
